"ID","Make","Model","Year","Engine_Fuel_Type","Engine_HP","Engine_Cylinders","Transmission_Type","Driven_Wheels","Number_of_Doors","Market_Category","Vehicle_Size","Vehicle_Style","Highway_MPG","City_MPG","Age","Popularity","MSRP"
201,"Mitsubishi","3000GT",1999,"regular_unleaded",218,6,"manual","front_wheel_drive",2,"Hatchback,Performance","Compact","Sedan",23,17,18,436,8.57659353469768
9600,"Chevrolet","Silverado_1500",2016,"flex-fuel",285,6,"automatic","four_wheel_drive",4,"Flex_Fuel","Large","Pickup",22,17,1,1385,10.6089337886831
3793,"Ford","Edge",2015,"premium_unleaded",245,4,"automatic","all_wheel_drive",4,"Crossover","Midsize","SUV",28,20,2,5657,10.4191514529424
8080,"Dodge","RAM_150",1993,"regular_unleaded",180,6,"manual","rear_wheel_drive",2,"Unknown","Large","Pickup",17,14,24,1851,7.60090245954208
7909,"Nissan","Quest",2015,"regular_unleaded",260,6,"automatic","front_wheel_drive",4,"Unknown","Compact","Minivan",27,20,2,2009,10.1860314471318
121,"Mazda","2",2014,"regular_unleaded",100,4,"automatic","front_wheel_drive",4,"Hatchback","Compact","Sedan",34,28,3,586,9.74390548271166
846,"Saab","9-3",2011,"premium_unleaded",210,4,"manual","front_wheel_drive",4,"Luxury","Midsize","Sedan",31,21,6,376,10.2715968741005
70,"Chrysler","200",2015,"flex-fuel",295,6,"automatic","all_wheel_drive",4,"Flex_Fuel,Performance","Midsize","Sedan",29,18,2,1013,10.3360813280325
8336,"Ford","Ranger",2009,"regular_unleaded",207,6,"manual","four_wheel_drive",2,"Unknown","Compact","Pickup",19,15,8,5657,10.107855948524
747,"Volvo","740",1991,"regular_unleaded",114,4,"automatic","rear_wheel_drive",4,"Luxury","Midsize","Sedan",24,18,26,870,7.60090245954208
11569,"Volvo","XC60",2015,"regular_unleaded",240,4,"automatic","front_wheel_drive",4,"Crossover,Luxury","Midsize","SUV",31,24,2,870,10.6028652828467
9650,"Chevrolet","Silverado_1500",2017,"flex-fuel",285,6,"automatic","rear_wheel_drive",4,"Flex_Fuel","Large","Pickup",24,18,0,1385,10.4151128564727
3993,"GMC","Envoy_XL",2005,"regular_unleaded",300,8,"automatic","rear_wheel_drive",4,"Unknown","Large","SUV",19,13,12,549,10.5495431255622
2650,"Chevrolet","C/K_1500_Series",1998,"regular_unleaded",200,6,"manual","rear_wheel_drive",2,"Unknown","Large","Pickup",21,16,19,1385,8.03722003113301
9093,"Nissan","Sentra",2015,"regular_unleaded",130,4,"automatic","front_wheel_drive",4,"Unknown","Midsize","Sedan",39,30,2,2009,9.90148554986546
6137,"Volkswagen","Jetta",2016,"regular_unleaded",170,4,"automatic","front_wheel_drive",4,"Unknown","Midsize","Sedan",36,25,1,873,9.99857043378282
8169,"Dodge","Ram_Pickup_1500",2009,"flex-fuel",310,8,"automatic","four_wheel_drive",4,"Flex_Fuel","Large","Pickup",18,13,8,1851,10.3084525356026
10417,"Volkswagen","Tiguan",2016,"premium_unleaded",200,4,"automatic","all_wheel_drive",4,"Crossover","Compact","SUV",26,20,1,873,10.5028733532816
7474,"Volkswagen","Passat",2016,"regular_unleaded",170,4,"automatic","front_wheel_drive",4,"Unknown","Midsize","Sedan",38,25,1,873,10.4420256148687
9463,"Chevrolet","Silverado_1500_Classic",2007,"regular_unleaded",285,8,"automatic","four_wheel_drive",4,"Flex_Fuel","Large","Pickup",18,14,10,1385,10.2544964748482
5413,"Volkswagen","Golf_GTI",2017,"premium_unleaded",210,4,"manual","front_wheel_drive",2,"Hatchback,Performance","Compact","Sedan",34,24,0,873,10.1264310838477
1720,"Mazda","B-Series_Pickup",2000,"regular_unleaded",160,6,"manual","four_wheel_drive",4,"Unknown","Compact","Pickup",19,15,17,586,8.27588566947436
5140,"Infiniti","G35",2007,"premium_unleaded",306,6,"automatic","rear_wheel_drive",4,"Luxury","Midsize","Sedan",24,17,10,190,10.3703612887729
11765,"Nissan","Xterra",2015,"regular_unleaded",261,6,"automatic","rear_wheel_drive",4,"Unknown","Midsize","SUV",22,16,2,2009,10.1530782738652
5364,"Volkswagen","Golf_Alltrack",2017,"regular_unleaded",170,4,"manual","all_wheel_drive",4,"Crossover","Compact","Wagon",30,22,0,873,10.2897698412275
10576,"Chevrolet","Tracker",2002,"regular_unleaded",127,4,"manual","four_wheel_drive",2,"Unknown","Compact","SUV",23,20,15,1385,9.85534717720819
5843,"Chrysler","Imperial",1992,"regular_unleaded",150,6,"automatic","front_wheel_drive",4,"Unknown","Large","Sedan",23,16,25,1013,7.60090245954208
7094,"Ford","Mustang",2017,"premium_unleaded",435,8,"manual","rear_wheel_drive",2,"Performance","Midsize","Coupe",25,15,0,5657,10.3934469836207
5030,"Ford","Fusion_Hybrid",2017,"regular_unleaded",188,4,"automatic","front_wheel_drive",4,"Hybrid","Midsize","Sedan",41,43,0,5657,10.1841450100509
1494,"Cadillac","ATS_Coupe",2015,"flex-fuel",321,6,"automatic","all_wheel_drive",2,"Flex_Fuel,Luxury,High-Performance","Compact","Coupe",26,18,2,1624,10.8480741535651
5188,"Pontiac","G6",2009,"regular_unleaded",252,6,"automatic","front_wheel_drive",4,"Performance","Midsize","Sedan",26,17,8,210,10.2604624514839
3342,"Mazda","CX-3",2016,"regular_unleaded",146,4,"automatic","all_wheel_drive",4,"Crossover","Compact","SUV",32,27,1,586,10.175040243058
528,"BMW","5_Series",2016,"premium_unleaded",240,4,"automatic","rear_wheel_drive",4,"Luxury","Large","Sedan",34,23,1,3916,10.8237703056798
8589,"Nissan","Rogue",2017,"regular_unleaded",170,4,"automatic","front_wheel_drive",4,"Crossover","Midsize","SUV",33,26,0,2009,10.1361853166551
10195,"Toyota","Tacoma",2016,"regular_unleaded",278,6,"manual","four_wheel_drive",4,"Unknown","Compact","Pickup",20,17,1,2031,10.3634408459284
3260,"Cadillac","CTS",2016,"regular_unleaded",335,6,"automatic","rear_wheel_drive",4,"Luxury,High-Performance","Large","Sedan",30,20,1,1624,10.9731000493539
4772,"Bentley","Flying_Spur",2014,"flex-fuel",616,12,"automatic","all_wheel_drive",4,"Exotic,Flex_Fuel,Luxury,High-Performance","Large","Sedan",20,12,3,520,12.2085695257288
4252,"Volkswagen","EuroVan",2001,"premium_unleaded",201,6,"automatic","front_wheel_drive",3,"Unknown","Large","Minivan",18,15,16,873,10.2291876921754
1943,"Volkswagen","Beetle",2016,"regular_unleaded",170,4,"automatic","front_wheel_drive",2,"Hatchback","Compact","Sedan",34,25,1,873,10.1648898159674
10868,"Nissan","Truck",1997,"regular_unleaded",134,4,"manual","rear_wheel_drive",2,"Unknown","Compact","Pickup",23,19,20,2009,7.71467747380093
2745,"Chevrolet","Cobalt",2009,"premium_unleaded",260,4,"manual","front_wheel_drive",2,"Factory_Tuner,High-Performance","Compact","Coupe",30,22,8,1385,10.0615591071066
3362,"Mazda","CX-5",2015,"regular_unleaded",155,4,"manual","front_wheel_drive",4,"Crossover","Midsize","SUV",35,26,2,586,9.97789905004994
3148,"Chevrolet","Cruze_Limited",2016,"regular_unleaded",138,4,"automatic","front_wheel_drive",4,"Unknown","Midsize","Sedan",35,22,1,1385,9.85061406292906
4417,"Mitsubishi","Expo",1993,"regular_unleaded",113,4,"manual","front_wheel_drive",2,"Hatchback","Compact","Sedan",26,21,24,436,7.60090245954208
2677,"Mercedes-Benz","CL-Class",2012,"premium_unleaded",510,12,"automatic","rear_wheel_drive",2,"Luxury,High-Performance","Large","Coupe",18,12,5,617,11.9747709065145
226,"Chrysler","300",2017,"regular_unleaded",300,6,"automatic","all_wheel_drive",4,"Unknown","Large","Sedan",27,18,0,1013,10.5628193846013
9259,"GMC","Sierra_1500_Classic",2007,"regular_unleaded",295,8,"automatic","four_wheel_drive",4,"Unknown","Large","Pickup",17,13,10,549,10.3651754517406
7270,"Nissan","NV200",2017,"regular_unleaded",131,4,"automatic","front_wheel_drive",4,"Unknown","Compact","Minivan",26,24,0,2009,9.9678698114654
643,"BMW","6_Series_Gran_Coupe",2017,"premium_unleaded",445,8,"automatic","rear_wheel_drive",4,"Luxury,High-Performance","Large","Sedan",24,17,0,3916,11.4208101760624
1861,"Volkswagen","Beetle_Convertible",2015,"premium_unleaded",210,4,"manual","front_wheel_drive",2,"Performance","Compact","Convertible",31,23,2,873,10.4595255191237
1362,"Oldsmobile","Alero",2004,"regular_unleaded",170,6,"automatic","front_wheel_drive",4,"Unknown","Midsize","Sedan",27,18,13,26,9.99811568161491
10332,"Toyota","Tercel",1996,"regular_unleaded",93,4,"manual","front_wheel_drive",4,"Unknown","Compact","Sedan",35,27,21,2031,7.60090245954208
7002,"Mazda","MPV",2004,"regular_unleaded",200,6,"automatic","front_wheel_drive",4,"Unknown","Compact","Minivan",23,16,13,586,10.064330077653
1433,"Nissan","Armada",2014,"regular_unleaded",317,8,"automatic","rear_wheel_drive",4,"Flex_Fuel","Large","SUV",19,13,3,2009,10.5344933365582
5709,"HUMMER","H3T",2010,"regular_unleaded",239,5,"manual","four_wheel_drive",4,"Crossover,Flex_Fuel,Luxury","Compact","Pickup",18,14,7,130,10.4188528563442
692,"Mazda","626",2001,"regular_unleaded",125,4,"automatic","front_wheel_drive",4,"Unknown","Midsize","Sedan",25,19,16,586,9.94917767845324
6754,"BMW","M",2001,"premium_unleaded",315,6,"manual","rear_wheel_drive",2,"Factory_Tuner,Luxury,High-Performance","Compact","Coupe",23,15,16,3916,10.7141955218352
6027,"Volkswagen","Jetta_GLI",2014,"premium_unleaded",210,4,"automated_manual","front_wheel_drive",4,"Performance","Midsize","Sedan",32,24,3,873,10.259587331099
958,"Porsche","911",2016,"premium_unleaded",400,6,"manual","rear_wheel_drive",2,"Luxury,High-Performance","Compact","Convertible",27,19,1,1715,11.6154820532953
4162,"Cadillac","Escalade",2015,"flex-fuel",420,8,"automatic","four_wheel_drive",4,"Flex_Fuel,Luxury,Performance","Large","SUV",21,15,2,1624,11.2843924163716
3444,"Dodge","Dakota",2008,"regular_unleaded",210,6,"automatic","four_wheel_drive",4,"Unknown","Compact","Pickup",18,14,9,1851,10.1765634725985
9022,"GMC","Savana",2014,"flex-fuel",280,8,"automatic","rear_wheel_drive",3,"Flex_Fuel","Midsize","Van",17,11,3,549,10.4388106479025
10105,"Subaru","SVX",1995,"regular_unleaded",230,6,"automatic","all_wheel_drive",2,"Performance","Compact","Coupe",23,15,22,640,7.70975686445416
11539,"Scion","xA",2005,"regular_unleaded",108,4,"manual","front_wheel_drive",4,"Hatchback","Compact","Sedan",34,27,12,105,9.43588104789011
6032,"Volkswagen","Jetta_GLI",2014,"premium_unleaded",210,4,"automated_manual","front_wheel_drive",4,"Performance","Midsize","Sedan",32,24,3,873,10.3377020739303
7143,"Mazda","Navajo",1993,"regular_unleaded",160,6,"manual","four_wheel_drive",2,"Unknown","Compact","SUV",21,16,24,586,7.60090245954208
1015,"Audi","A3",2015,"diesel",150,4,"automated_manual","front_wheel_drive",4,"Diesel,Luxury","Compact","Sedan",43,31,2,3105,10.4673798972388
9329,"GMC","Sierra_1500",2015,"flex-fuel",285,6,"automatic","rear_wheel_drive",4,"Flex_Fuel","Large","Pickup",24,18,2,549,10.5626900770431
4215,"Ford","Escort",2003,"regular_unleaded",130,4,"manual","front_wheel_drive",2,"Unknown","Compact","Coupe",30,23,14,5657,9.57185359255516
150,"BMW","3_Series",2016,"premium_unleaded",240,4,"manual","rear_wheel_drive",4,"Luxury,Performance","Midsize","Sedan",34,22,1,3916,10.5545098067954
4872,"Kia","Forte",2016,"regular_unleaded",201,4,"automatic","front_wheel_drive",2,"Performance","Compact","Coupe",30,22,1,1720,9.98460660382092
6530,"Buick","Lucerne",2009,"flex-fuel",227,6,"automatic","front_wheel_drive",4,"Flex_Fuel","Large","Sedan",26,17,8,155,10.4848648322531
4596,"Ford","F-150",2017,"flex-fuel",385,8,"automatic","rear_wheel_drive",4,"Flex_Fuel","Large","Pickup",22,15,0,5657,10.8805911238068
2035,"Ford","Bronco",1995,"regular_unleaded",205,8,"manual","four_wheel_drive",2,"Unknown","Midsize","SUV",16,12,22,5657,7.87092959675514
2754,"Chevrolet","Cobalt",2010,"regular_unleaded",155,4,"manual","front_wheel_drive",4,"Unknown","Compact","Sedan",37,25,7,1385,9.70929582317169
7098,"Mazda","MX-3",1994,"regular_unleaded",130,6,"manual","front_wheel_drive",2,"Hatchback","Compact","Sedan",26,20,23,586,7.60090245954208
9290,"GMC","Sierra_1500_Classic",2007,"regular_unleaded",195,6,"manual","rear_wheel_drive",2,"Flex_Fuel","Large","Pickup",21,15,10,549,9.94030152565884
5606,"Volkswagen","GTI",2012,"premium_unleaded",200,4,"automated_manual","front_wheel_drive",4,"Hatchback,Performance","Compact","Sedan",33,24,5,873,10.3639142187183
4741,"Ford","Five_Hundred",2007,"regular_unleaded",203,6,"automatic","front_wheel_drive",4,"Unknown","Large","Sedan",26,19,10,5657,10.1890423639717
10977,"Toyota","Tundra",2016,"regular_unleaded",381,8,"automatic","four_wheel_drive",4,"Unknown","Large","Pickup",17,13,1,2031,10.6824683334457
10884,"Acura","TSX",2013,"premium_unleaded",201,4,"manual","front_wheel_drive",4,"Luxury","Midsize","Sedan",29,21,4,204,10.3580602347513
10811,"Mazda","Tribute",2009,"regular_unleaded",240,6,"automatic","front_wheel_drive",4,"Crossover","Compact","SUV",26,18,8,586,10.0941079121448
1344,"Oldsmobile","Alero",2002,"regular_unleaded",170,6,"automatic","front_wheel_drive",2,"Unknown","Midsize","Coupe",27,18,15,26,10.0165929986414
2074,"Mercedes-Benz","C-Class",2016,"premium_unleaded",241,4,"automatic","rear_wheel_drive",4,"Luxury","Midsize","Sedan",34,25,1,617,10.6243714880677
3388,"Mazda","CX-7",2011,"premium_unleaded",244,4,"automatic","front_wheel_drive",4,"Crossover","Midsize","SUV",24,18,6,586,10.3621774218816
9696,"Acura","SLX",1997,"regular_unleaded",190,6,"automatic","four_wheel_drive",4,"Luxury","Midsize","SUV",17,13,20,204,7.78197323443438
9858,"Kia","Soul",2014,"regular_unleaded",164,4,"automatic","front_wheel_drive",4,"Unknown","Compact","Wagon",31,23,3,1720,9.82010594359708
6188,"Dodge","Journey",2015,"regular_unleaded",283,6,"automatic","all_wheel_drive",4,"Crossover","Midsize","SUV",24,16,2,1851,10.4131625145447
9537,"Chevrolet","Silverado_1500",2015,"flex-fuel",285,6,"automatic","rear_wheel_drive",2,"Flex_Fuel","Large","Pickup",24,18,2,1385,10.2454802376887
7204,"Volkswagen","New_Beetle",2008,"regular_unleaded",150,5,"automatic","front_wheel_drive",2,"Hatchback","Compact","Sedan",29,20,9,873,9.95180141281468
4979,"Nissan","Frontier",2016,"regular_unleaded",261,6,"automatic","four_wheel_drive",4,"Unknown","Compact","Pickup",21,15,1,2009,10.1901691246543
7654,"Toyota","Previa",1995,"regular_unleaded",138,4,"automatic","all_wheel_drive",3,"Unknown","Compact","Minivan",19,15,22,2031,7.60090245954208
8664,"Lexus","RX_300",2003,"regular_unleaded",220,6,"automatic","all_wheel_drive",4,"Crossover,Luxury","Midsize","SUV",21,16,14,454,10.5166441073996
7621,"Honda","Pilot",2016,"regular_unleaded",280,6,"automatic","front_wheel_drive",4,"Crossover","Midsize","SUV",27,19,1,2202,10.5201585743855
1238,"Honda","Accord",2016,"regular_unleaded",278,6,"automatic","front_wheel_drive",4,"Unknown","Midsize","Sedan",34,21,1,2202,10.3334826583876
9466,"Chevrolet","Silverado_1500_Classic",2007,"regular_unleaded",195,6,"manual","rear_wheel_drive",2,"Flex_Fuel","Large","Pickup",21,15,10,1385,9.68750579424954
5926,"Acura","Integra",2000,"regular_unleaded",140,4,"manual","front_wheel_drive",4,"Luxury","Compact","Sedan",28,22,17,204,8.01035958891978
6630,"Porsche","Macan",2016,"premium_unleaded",400,6,"automated_manual","all_wheel_drive",4,"Crossover,Luxury,Performance","Midsize","SUV",23,17,1,1715,11.2104681069363
10310,"Scion","tC",2014,"regular_unleaded",179,4,"automatic","front_wheel_drive",2,"Hatchback","Compact","Sedan",31,23,3,105,9.91393281039767
3261,"Cadillac","CTS",2016,"premium_unleaded",268,4,"automatic","rear_wheel_drive",4,"Luxury,Performance","Large","Sedan",31,21,1,1624,10.7267854175611
11899,"BMW","Z4",2015,"premium_unleaded",300,6,"automated_manual","rear_wheel_drive",2,"Luxury,High-Performance","Compact","Convertible",24,17,2,3916,10.9499289688753
10646,"Ford","Transit_Connect",2015,"regular_unleaded",169,4,"automatic","front_wheel_drive",4,"Unknown","Compact","Minivan",28,20,2,5657,10.192793306104
3563,"Cadillac","DeVille",2005,"regular_unleaded",275,8,"automatic","front_wheel_drive",4,"Luxury","Large","Sedan",22,15,12,1624,10.745701081014
8539,"Acura","RL",2010,"premium_unleaded",300,6,"automatic","all_wheel_drive",4,"Luxury,Performance","Midsize","Sedan",22,16,7,204,10.7542793021776
5200,"Pontiac","G6",2009,"flex-fuel",219,6,"automatic","front_wheel_drive",2,"Flex_Fuel","Midsize","Coupe",26,17,8,210,10.1109081433851
9203,"Toyota","Sienna",2015,"regular_unleaded",266,6,"automatic","all_wheel_drive",4,"Unknown","Large","Minivan",23,16,2,2031,10.6661607957447
11881,"GMC","Yukon",2017,"flex-fuel",355,8,"automatic","rear_wheel_drive",4,"Flex_Fuel,Performance","Large","SUV",23,16,0,549,10.7899374423993
6373,"Chrysler","Le_Baron",1994,"regular_unleaded",141,6,"automatic","front_wheel_drive",2,"Unknown","Compact","Convertible",26,18,23,1013,7.60090245954208
1397,"BMW","ALPINA_B7",2015,"premium_unleaded",540,8,"automatic","rear_wheel_drive",4,"Factory_Tuner,Luxury,High-Performance","Large","Sedan",25,16,2,3916,11.7621265506037
11635,"Volvo","XC90",2016,"premium_unleaded",250,4,"automatic","front_wheel_drive",4,"Crossover,Luxury","Large","SUV",26,22,1,870,10.8066930448616
9237,"Toyota","Sienna",2017,"regular_unleaded",296,6,"automatic","front_wheel_drive",4,"Unknown","Large","Minivan",27,19,0,2031,10.3005844109738
11883,"BMW","Z3",2000,"regular_unleaded",193,6,"manual","rear_wheel_drive",2,"Hatchback,Luxury,Performance","Compact","Sedan",24,17,17,3916,8.45467928602699
1584,"Chevrolet","Avalanche",2012,"flex-fuel",320,8,"automatic","four_wheel_drive",4,"Crossover,Flex_Fuel","Large","Pickup",21,15,5,1385,10.5928776842184
5831,"Chevrolet","Impala",2015,"flex-fuel",300,6,"automatic","front_wheel_drive",4,"Flex_Fuel,Performance","Large","Sedan",25,17,2,1385,10.5330291100071
11140,"Volvo","V60",2017,"regular_unleaded",240,4,"automatic","front_wheel_drive",4,"Luxury,Performance","Midsize","Wagon",36,25,0,870,10.4954322275869
6836,"Mitsubishi","Mirage",2015,"regular_unleaded",74,3,"automatic","front_wheel_drive",4,"Hatchback","Compact","Sedan",44,37,2,436,9.55357540354821
8537,"Acura","RL",2010,"premium_unleaded",300,6,"automatic","all_wheel_drive",4,"Luxury,Performance","Midsize","Sedan",22,16,7,204,10.8287380257818
5349,"Mercedes-Benz","GLK-Class",2013,"premium_unleaded",302,6,"automatic","all_wheel_drive",4,"Crossover,Luxury","Midsize","SUV",24,19,4,617,10.573621958787
10809,"Mazda","Tribute",2009,"regular_unleaded",171,4,"automatic","front_wheel_drive",4,"Crossover","Compact","SUV",28,20,8,586,10.0404194070313
8088,"Dodge","RAM_250",1991,"regular_unleaded",170,8,"manual","four_wheel_drive",2,"Unknown","Large","Pickup",13,10,26,1851,7.60090245954208
7701,"Toyota","Prius",2016,"regular_unleaded",121,4,"automatic","front_wheel_drive",4,"Hatchback,Hybrid","Compact","Sedan",50,54,1,2031,10.3089526606443
11726,"Suzuki","XL7",2009,"regular_unleaded",252,6,"automatic","all_wheel_drive",4,"Crossover","Midsize","SUV",23,16,8,481,10.2181157939725
9664,"Mercedes-Benz","SL-Class",2016,"premium_unleaded",449,8,"automatic","rear_wheel_drive",2,"Luxury,High-Performance","Compact","Convertible",24,17,1,617,11.590349361935
6576,"Mercedes-Benz","M-Class",2014,"premium_unleaded",302,6,"automatic","rear_wheel_drive",4,"Crossover,Luxury","Midsize","SUV",24,18,3,617,10.7745716915722
2355,"Chevrolet","Cavalier",2003,"regular_unleaded",140,4,"manual","front_wheel_drive",2,"Unknown","Compact","Coupe",30,22,14,1385,9.73091828718485
5718,"Chevrolet","HHR",2010,"premium_unleaded",260,4,"manual","front_wheel_drive",4,"Factory_Tuner,Performance","Compact","Wagon",29,21,7,1385,10.175611726072
1371,"Audi","allroad_quattro",2003,"regular_unleaded",250,6,"manual","all_wheel_drive",4,"Crossover,Luxury,Performance","Midsize","Wagon",21,14,14,3105,10.5953839511944
2291,"GMC","Canyon",2015,"regular_unleaded",305,6,"automatic","rear_wheel_drive",4,"Unknown","Compact","Pickup",26,18,2,549,10.4169098021494
8123,"Dodge","Ram_50_Pickup",1993,"regular_unleaded",116,4,"manual","rear_wheel_drive",2,"Unknown","Compact","Pickup",22,17,24,1851,7.60090245954208
8266,"Land_Rover","Range_Rover_Evoque",2017,"premium_unleaded",240,4,"automatic","all_wheel_drive",2,"Crossover,Luxury","Compact","SUV",28,20,0,258,10.9630124524962
